title	isbn	author_first_name	author_last_name	author_website	publisher	publication_year	acquisition_date	acquisition_price
Improve Floor Begin Likely	1-254-51125-3	April	Davis		Abbott Group	2020	2020-03-11	$7.85
Improve Floor Begin Likely	1-254-51125-3	April	Davis		Abbott Group	2020	2020-10-12	$11.05
Benefit Ago Issue Movement	0-233-88031-3	David	Hill	https://davidhill.com	Abbott Group	2021	2021-12-11	$10.87
Benefit Ago Issue Movement	0-233-88031-3	David	Hill	https://davidhill.com	Abbott Group	2021	2022-02-08	$8.75
Benefit Ago Issue Movement	0-13-739848-4	David	Hill	https://davidhill.com	Ruiz, Herrera and Knox	2021	2021-11-13	$7.38
Its Free Second Born	1-313-00978-4	Todd	Mejia	https://mejia.com	Ruiz, Herrera and Knox	1902	1909-11-18	$1.52
Its Free Second Born	1-313-00978-4	Todd	Mejia	https://mejia.com	Ruiz, Herrera and Knox	1902	1982-09-07	$5.89
Tv Also Stand Three Surface	1-881740-38-2	Tyler	Cooper	https://tylercooper.com	Hughes PLC	1964	2005-05-18	$2.04
Tv Also Stand Three Surface	1-881740-38-2	Tyler	Cooper	https://tylercooper.com	Hughes PLC	1964	1975-07-30	$4.65
Tv Also Stand Three Surface	1-881740-38-2	Tyler	Cooper	https://tylercooper.com	Hughes PLC	1964	2019-07-08	$7.74
Tv Also Stand Three Surface	1-881740-38-2	Tyler	Cooper	https://tylercooper.com	Hughes PLC	1964	1981-04-07	$12.09
May Social Bad Great Memory	1-186-93285-6	Darin	Blackburn	https://blackburn.com	Hawkins-Jackson	1919	1982-01-19	$2.75
Might Against News Husband	0-7795-0801-7	Laura	Hamilton		Newman Inc	2017	2019-09-28	$3.32
Might Against News Husband	0-7795-0801-7	Laura	Hamilton		Newman Inc	2017	2019-08-08	$7.16
Might Against News Husband	0-7795-0801-7	Laura	Hamilton		Newman Inc	2017	2017-05-10	$14.62
Might Against News Husband	1-254-74516-5	Laura	Hamilton		Hawkins-Jackson	2019	2022-05-16	$14.00
Area Ability Religious	0-85051-242-5	Timothy	Mccoy	https://timothymccoy.info	Obrien-Martin	1931	1989-08-14	$14.89
Area Ability Religious	0-352-29959-2	Timothy	Mccoy	https://timothymccoy.info	Hughes PLC	1976	2014-12-04	$4.02
Area Ability Religious	0-11-681457-8	Timothy	Mccoy	https://timothymccoy.info	Hughes PLC	1985	1991-06-05	$1.63
Check Us Animal Man View	0-426-31560-X	Alexander	Holloway	https://alexanderholloway.com	Bailey-Norman	1921	1964-05-11	$5.25
Wife Check Another	0-925823-19-8	Brenda	Alexander	https://alexander.net	Hughes PLC	1906	2004-07-27	$1.24
Others Trouble Sort Lay	1-249-83298-5	Amy	Obrien	https://amyobrien.com	Hughes PLC	1984	1998-05-27	$14.00
Tough Which Possible Case	0-8300-6810-4	Alexander	Holloway	https://alexanderholloway.com	Obrien-Martin	1960	2008-09-10	$0.46
Tough Which Possible Case	0-8300-6810-4	Alexander	Holloway	https://alexanderholloway.com	Obrien-Martin	1960	1979-08-21	$7.24
Tough Which Possible Case	0-8300-6810-4	Alexander	Holloway	https://alexanderholloway.com	Obrien-Martin	1960	1971-03-07	$12.54
Tough Which Possible Case	0-8300-6810-4	Alexander	Holloway	https://alexanderholloway.com	Obrien-Martin	1960	1978-08-02	$0.61
Tough Which Possible Case	0-8300-6810-4	Alexander	Holloway	https://alexanderholloway.com	Obrien-Martin	1960	1974-04-18	$1.97
Tough Which Possible Case	0-8300-6810-4	Alexander	Holloway	https://alexanderholloway.com	Obrien-Martin	1960	1981-09-13	$12.26
Series Walk Position While	1-5335-7376-X	Kevin	Henderson	https://kevinhenderson.org	Lane-Travis	1984	1985-03-05	$1.27
Series Walk Position While	1-5335-7376-X	Kevin	Henderson	https://kevinhenderson.org	Lane-Travis	1984	2022-05-10	$14.06
Series Walk Position While	1-5335-7376-X	Kevin	Henderson	https://kevinhenderson.org	Lane-Travis	1984	2021-07-31	$3.61
Series Walk Position While	1-07-468285-8	Kevin	Henderson	https://kevinhenderson.org	Bailey-Norman	2018	2018-01-09	$8.63
Good At Great Know Rest	1-963648-55-2	Bradley	Dominguez	https://bradleydominguez.com	Ruiz, Herrera and Knox	1905	1960-09-17	$5.80
Pattern They Nice	0-292-07268-6	Lisa	Campbell		Bailey-Norman	1965	1972-11-08	$5.27
Pattern They Nice	0-292-07268-6	Lisa	Campbell		Bailey-Norman	1965	2017-11-02	$3.13
Real Society Century Meet	0-13-748276-0	Timothy	Mccoy	https://timothymccoy.info	Hughes PLC	1990	2000-02-03	$9.48
Real Society Century Meet	0-13-748276-0	Timothy	Mccoy	https://timothymccoy.info	Hughes PLC	1990	1996-12-19	$3.60
Per Answer Organization Pm	0-364-91368-1	Jacqueline	Davis	https://davis.com	Newman Inc	2004	2008-10-02	$12.10
Per Answer Organization Pm	0-364-91368-1	Jacqueline	Davis	https://davis.com	Newman Inc	2004	2013-02-03	$13.83
Foreign Individual North Old	1-76366-282-9	Stephen	Edwards	https://edwards.org	Abbott Group	1902	1903-06-27	$6.63
Cup Card Win Someone If He	1-218-38964-8	Samantha	Trevino	https://trevino.com	Abbott Group	1903	1978-02-27	$10.04
Only Professor Million	1-369-80505-5	Karen	Rivera	https://rivera.com	Bailey-Norman	2007	2008-02-09	$13.63
Who Wide Space Fast	1-995659-15-0	Bill	Edwards	https://billedwards.com	Ruiz, Herrera and Knox	1972	2001-10-03	$8.35
Positive Develop Wife	1-359-02848-X	Ryan	Taylor		Obrien-Martin	1919	1974-10-19	$0.12
Take Task Go	0-698-86199-X	Laura	Hamilton		Bailey-Norman	1936	2022-02-24	$7.13
Material Who So Soldier	0-10-420521-0	Tammie	Miller		Morales-Nguyen	1940	1956-06-06	$1.74
Threat Plan Give	1-261-84081-X	Aimee	Carter		Abbott Group	1965	2021-10-21	$7.86
Threat Plan Give	1-261-84081-X	Aimee	Carter		Abbott Group	1965	1978-01-26	$14.79
Threat Plan Give	1-261-84081-X	Aimee	Carter		Abbott Group	1965	2001-05-25	$6.37
Threat Plan Give	1-393-17017-X	Aimee	Carter		Abbott Group	1970	1975-03-25	$10.83
Threat Plan Give	1-62397-842-4	Aimee	Carter		Abbott Group	2010	2014-09-07	$8.97
Threat Plan Give	1-62397-842-4	Aimee	Carter		Abbott Group	2010	2019-12-05	$7.09
Threat Plan Give	1-62397-842-4	Aimee	Carter		Abbott Group	2010	2018-11-08	$8.26
Soon Including Total	1-9798-3193-9	Jennifer	Marsh		Ruiz, Herrera and Knox	2003	2016-01-23	$6.91
Type Someone Well	0-09-496103-4	Patrick	Frazier	http://patrickfrazier.info	Taylor, Jones and Hines	2016	2016-10-30	$2.86
Focus Rest Money Sport Adult	1-184-41531-5	Emily	Richardson		Abbott Group	1905	1977-12-05	$13.18
Focus Rest Money Sport Adult	1-184-41531-5	Emily	Richardson		Abbott Group	1905	2018-12-08	$13.91
Focus Rest Money Sport Adult	1-184-41531-5	Emily	Richardson		Abbott Group	1905	1996-02-10	$7.29
Wall Fall Audience Style	1-86575-643-1	Julie	Cardenas	https://juliecardenas.com	Obrien-Martin	1969	1973-05-27	$3.99
Base Health Director Child	0-297-92367-6	Jeremiah	Chase	https://jeremiahchase.com	Hughes PLC	1918	1983-01-03	$0.22
Base Health Director Child	0-297-92367-6	Jeremiah	Chase	https://jeremiahchase.com	Hughes PLC	1918	1963-12-09	$7.06
Base Health Director Child	0-297-92367-6	Jeremiah	Chase	https://jeremiahchase.com	Hughes PLC	1918	1966-08-03	$2.38
Base Health Director Child	0-297-92367-6	Jeremiah	Chase	https://jeremiahchase.com	Hughes PLC	1918	2013-04-21	$11.61
Tax Face Owner Girl	0-00-912125-0	Ruth	Anderson	http://ruthanderson.com	Faulkner-Taylor	1967	2012-10-22	$11.85
Tax Face Owner Girl	0-00-912125-0	Ruth	Anderson	http://ruthanderson.com	Faulkner-Taylor	1967	2001-06-18	$8.46
Tax Face Owner Girl	0-00-912125-0	Ruth	Anderson	http://ruthanderson.com	Faulkner-Taylor	1967	1984-07-04	$4.36
Tax Face Owner Girl	0-00-912125-0	Ruth	Anderson	http://ruthanderson.com	Faulkner-Taylor	1967	1976-03-27	$11.60
Little Can All Hand	1-310-40592-1	Darin	Blackburn	https://blackburn.com	Bailey-Norman	1971	1975-04-24	$2.43
Born Seven Adult	1-4655-3311-7	Jennifer	Morgan	https://morgan.com	Ruiz, Herrera and Knox	2011	2018-03-22	$7.77
Born Seven Adult	1-4655-3311-7	Jennifer	Morgan	https://morgan.com	Ruiz, Herrera and Knox	2011	2021-11-02	$2.37
Head Turn Grow Fear Stock	1-314-15969-0	Deanna	Duncan		Morales-Nguyen	1932	1984-11-07	$11.88
My Itself Region Court	0-7167-7715-0	Tristan	Carney	https://carney.org	Bailey-Norman	1935	2019-10-29	$9.37
Two Start President Building	1-72309-282-7	Nathan	Baker	https://baker.com	Hawkins-Jackson	1920	1952-08-28	$11.83
Two Start President Building	1-72309-282-7	Nathan	Baker	https://baker.com	Hawkins-Jackson	1920	1955-07-30	$9.99
Two Start President Building	1-72309-282-7	Nathan	Baker	https://baker.com	Hawkins-Jackson	1920	1979-07-17	$0.37
Offer Claim See Eye	1-357-30675-X	Douglas	Norris	https://norris.com	Morales-Nguyen	1976	2006-03-02	$13.28
Radio With Me Pass	1-4646-3307-X	Randall	Rodriguez	http://randallrodriguez.com	Greene, Patel and Kent	2009	2014-09-29	$12.44
Bag Think Likely Make	1-235-22055-9	Douglas	Norris	https://norris.com	Obrien-Martin	2007	2010-10-28	$5.57
Bag Think Likely Make	1-124-98588-3	Douglas	Norris	https://norris.com	Obrien-Martin	2014	2016-04-15	$14.35
Bag Think Likely Make	1-124-98588-3	Douglas	Norris	https://norris.com	Obrien-Martin	2014	2017-07-12	$6.55
Bag Think Likely Make	1-124-98588-3	Douglas	Norris	https://norris.com	Obrien-Martin	2014	2019-06-03	$13.31
Bag Think Likely Make	1-124-98588-3	Douglas	Norris	https://norris.com	Obrien-Martin	2014	2017-02-13	$10.31
Bag Think Likely Make	1-124-98588-3	Douglas	Norris	https://norris.com	Obrien-Martin	2014	2019-03-13	$0.13
Bag Think Likely Make	1-124-98588-3	Douglas	Norris	https://norris.com	Obrien-Martin	2014	2022-03-07	$12.40
Bag Think Likely Make	1-124-98588-3	Douglas	Norris	https://norris.com	Obrien-Martin	2014	2022-06-06	$6.64
Bag Think Likely Make	1-124-98588-3	Douglas	Norris	https://norris.com	Obrien-Martin	2014	2018-04-24	$14.70
Bag Think Likely Make	1-124-98588-3	Douglas	Norris	https://norris.com	Obrien-Martin	2014	2017-09-24	$9.99
Bag Think Likely Make	1-124-98588-3	Douglas	Norris	https://norris.com	Obrien-Martin	2014	2018-02-24	$13.75
Bag Think Likely Make	1-124-98588-3	Douglas	Norris	https://norris.com	Obrien-Martin	2014	2015-11-25	$4.86
Bag Think Likely Make	1-124-98588-3	Douglas	Norris	https://norris.com	Obrien-Martin	2014	2020-10-29	$4.41
Bag Think Likely Make	1-124-98588-3	Douglas	Norris	https://norris.com	Obrien-Martin	2014	2021-01-20	$8.52
Stock Three Consider Image	1-55559-276-7	Rachel	Little	https://rachellittle.com	Ruiz, Herrera and Knox	1970	2001-12-20	$7.90
Stock Three Consider Image	1-55559-276-7	Rachel	Little	https://rachellittle.com	Ruiz, Herrera and Knox	1970	1985-02-15	$2.98
Stock Three Consider Image	1-55559-276-7	Rachel	Little	https://rachellittle.com	Ruiz, Herrera and Knox	1970	2014-09-07	$4.46
Stock Three Consider Image	1-55559-276-7	Rachel	Little	https://rachellittle.com	Ruiz, Herrera and Knox	1970	1989-03-30	$14.10
Stock Three Consider Image	1-55559-276-7	Rachel	Little	https://rachellittle.com	Ruiz, Herrera and Knox	1970	1976-02-05	$5.97
Stock Three Consider Image	1-55559-276-7	Rachel	Little	https://rachellittle.com	Ruiz, Herrera and Knox	1970	1976-05-13	$2.01
Stock Three Consider Image	1-55559-276-7	Rachel	Little	https://rachellittle.com	Ruiz, Herrera and Knox	1970	2016-08-25	$3.76
Ground Culture Skill Return	0-9725689-6-4	Patrick	Frost	https://patrickfrost.biz	Ruiz, Herrera and Knox	1902	1985-02-11	$5.12
Ground Culture Skill Return	0-9725689-6-4	Patrick	Frost	https://patrickfrost.biz	Ruiz, Herrera and Knox	1902	1903-07-05	$5.75
However Discussion Send	1-5155-3803-6	Taylor	Bailey	https://bailey.com	Ruiz, Herrera and Knox	1950	1952-09-24	$14.96
However Discussion Send	1-5155-3803-6	Taylor	Bailey	https://bailey.com	Ruiz, Herrera and Knox	1950	2011-07-04	$6.81
However Discussion Send	0-353-21446-9	Taylor	Bailey	https://bailey.com	Hughes PLC	1963	1986-03-04	$6.62
However Discussion Send	0-353-21446-9	Taylor	Bailey	https://bailey.com	Hughes PLC	1963	2011-04-26	$1.81
However Discussion Send	0-353-21446-9	Taylor	Bailey	https://bailey.com	Hughes PLC	1963	2020-03-11	$7.20
State Bill Not Item	1-79389-252-0	Vicki	Watson	https://vickiwatson.com	Hawkins-Jackson	1929	1995-07-17	$12.84
State Bill Not Item	1-79389-252-0	Vicki	Watson	https://vickiwatson.com	Hawkins-Jackson	1929	1998-05-13	$8.19
Room Budget Claim Lawyer	1-78153-584-1	Paul	Potts	https://paulpotts.com	Faulkner-Taylor	1979	1986-01-30	$7.17
Room Budget Claim Lawyer	0-17-756484-9	Paul	Potts	https://paulpotts.com	Ruiz, Herrera and Knox	2016	2019-05-02	$13.07
Recent Serious Single Fish	1-01-517620-8	Emma	Woods	https://woods.info	Greene, Patel and Kent	1984	1998-07-18	$4.07
Recent Serious Single Fish	1-01-517620-8	Emma	Woods	https://woods.info	Greene, Patel and Kent	1984	2018-05-09	$4.63
Recent Serious Single Fish	0-573-23540-6	Emma	Woods	https://woods.info	Greene, Patel and Kent	2004	2012-01-25	$5.67
Half Job Those Soon	0-395-27004-9	Angela	Mcgrath	https://mcgrath.biz	Bailey-Norman	1986	2009-05-14	$5.62
Half Job Those Soon	0-657-68197-0	Angela	Mcgrath	https://mcgrath.biz	Bailey-Norman	2018	2018-03-15	$12.59
Half Job Those Soon	0-657-68197-0	Angela	Mcgrath	https://mcgrath.biz	Bailey-Norman	2018	2019-11-02	$13.85
Half Job Those Soon	0-657-68197-0	Angela	Mcgrath	https://mcgrath.biz	Bailey-Norman	2018	2020-09-13	$12.51
Various Trouble Under Fast	0-381-28236-8	Christopher	Nelson	https://nelson.org	Obrien-Martin	2005	2015-10-24	$8.13
Various Trouble Under Fast	1-9875-2195-1	Christopher	Nelson	https://nelson.org	Obrien-Martin	2008	2013-04-04	$0.59
Various Trouble Under Fast	1-9875-2195-1	Christopher	Nelson	https://nelson.org	Obrien-Martin	2008	2018-07-25	$10.56
Various Trouble Under Fast	0-466-26290-6	Christopher	Nelson	https://nelson.org	Obrien-Martin	2014	2018-02-07	$7.96
Various Trouble Under Fast	1-59155-203-6	Christopher	Nelson	https://nelson.org	Obrien-Martin	2015	2015-08-20	$5.24
Various Trouble Under Fast	1-59155-203-6	Christopher	Nelson	https://nelson.org	Obrien-Martin	2015	2021-09-17	$8.67
Ability Apply Sister Agent	0-426-79911-9	Jessica	Contreras	https://jessicacontreras.com	Obrien-Martin	1948	2010-09-20	$12.03
Area Blood Happy	0-426-58622-0	Christopher	Frazier		Ruiz, Herrera and Knox	1972	2008-10-13	$2.50
Area Blood Happy	0-426-58622-0	Christopher	Frazier		Ruiz, Herrera and Knox	1972	2007-05-24	$14.90
Change Move Open Hit	1-4491-7737-9	Jonathan	Martin	https://jonathanmartin.com	Hughes PLC	1971	2020-05-24	$11.36
Change Move Open Hit	1-4491-7737-9	Jonathan	Martin	https://jonathanmartin.com	Hughes PLC	1971	2017-09-09	$10.14
School Effort Top	0-255-27406-8	Jason	Davis		Abbott Group	1956	1983-07-17	$11.85
School Effort Top	0-255-27406-8	Jason	Davis		Abbott Group	1956	1986-04-25	$4.80
School Effort Top	0-255-27406-8	Jason	Davis		Abbott Group	1956	2000-08-10	$8.58
School Effort Top	0-255-27406-8	Jason	Davis		Abbott Group	1956	2011-04-18	$12.60
Buy Together Right Human	1-904223-04-4	Lisa	Taylor	https://lisataylor.com	Ruiz, Herrera and Knox	1920	1947-05-27	$13.31
Rest According Short Letter	1-204-70478-3	Jacob	Rios	https://rios.com	Newman Inc	1974	1988-01-31	$7.00
Rest According Short Letter	1-204-70478-3	Jacob	Rios	https://rios.com	Newman Inc	1974	2013-07-25	$12.71
Executive Style Statement	0-216-36073-0	Michael	Johnson		Ruiz, Herrera and Knox	1997	2019-08-05	$4.57
Executive Style Statement	0-216-36073-0	Michael	Johnson		Ruiz, Herrera and Knox	1997	2014-03-10	$6.43
Executive Style Statement	0-216-36073-0	Michael	Johnson		Ruiz, Herrera and Knox	1997	2001-04-06	$0.71
Executive Style Statement	0-88520-788-2	Michael	Johnson		Ruiz, Herrera and Knox	2006	2017-10-30	$12.65
Executive Style Statement	0-88520-788-2	Michael	Johnson		Ruiz, Herrera and Knox	2006	2010-08-12	$13.11
Cup Eye Ahead Let	0-7765-9837-6	Rebecca	Wyatt	http://wyatt.org	Abbott Group	1946	1984-06-23	$12.91
Cup Eye Ahead Let	0-7765-9837-6	Rebecca	Wyatt	http://wyatt.org	Abbott Group	1946	2017-06-18	$6.41
Cup Eye Ahead Let	0-7765-9837-6	Rebecca	Wyatt	http://wyatt.org	Abbott Group	1946	1956-12-21	$0.20
Cup Eye Ahead Let	0-7765-9837-6	Rebecca	Wyatt	http://wyatt.org	Abbott Group	1946	2001-07-24	$12.78
Cup Eye Ahead Let	0-7765-9837-6	Rebecca	Wyatt	http://wyatt.org	Abbott Group	1946	1946-04-24	$12.52
Cup Eye Ahead Let	0-7765-9837-6	Rebecca	Wyatt	http://wyatt.org	Abbott Group	1946	1966-08-22	$8.53
Cup Eye Ahead Let	0-7765-9837-6	Rebecca	Wyatt	http://wyatt.org	Abbott Group	1946	2007-03-03	$12.55
Cup Eye Ahead Let	1-240-50122-6	Rebecca	Wyatt	http://wyatt.org	Bailey-Norman	2012	2016-07-25	$7.83
Evidence Develop Mr Kind	0-370-96610-4	Joshua	Page	https://page.com	Morales-Nguyen	1922	1925-10-12	$14.17
Evidence Develop Mr Kind	0-370-96610-4	Joshua	Page	https://page.com	Morales-Nguyen	1922	1949-08-02	$5.78
Evidence Develop Mr Kind	0-370-96610-4	Joshua	Page	https://page.com	Morales-Nguyen	1922	1941-04-21	$5.39
Evidence Develop Mr Kind	1-4025-1666-5	Joshua	Page	https://page.com	Greene, Patel and Kent	1993	1998-03-18	$3.85
Evidence Develop Mr Kind	1-4025-1666-5	Joshua	Page	https://page.com	Greene, Patel and Kent	1993	1997-02-15	$12.77
Evidence Develop Mr Kind	1-4025-1666-5	Joshua	Page	https://page.com	Greene, Patel and Kent	1993	2019-08-12	$3.65
Fish Kitchen Budget	0-04-391993-6	Joanna	Moore	https://moore.com	Obrien-Martin	1975	2021-09-28	$3.67
Fish Kitchen Budget	0-04-391993-6	Joanna	Moore	https://moore.com	Obrien-Martin	1975	2006-02-06	$5.48
More Oil Happen	0-676-52713-2	William	Taylor	http://taylor.org	Obrien-Martin	2010	2015-02-05	$7.94
So Bring Author Against	1-9799-5363-5	Michael	Dickerson	https://dickerson.com	Hughes PLC	1953	2008-08-20	$13.39
So Bring Author Against	0-904713-48-2	Michael	Dickerson	https://dickerson.com	Hughes PLC	1966	1987-04-11	$13.42
Take Change Church Cut	1-81454-824-6	Thomas	Russo		Lane-Travis	1911	1999-09-27	$1.26
Take Change Church Cut	1-81454-824-6	Thomas	Russo		Lane-Travis	1911	2007-07-14	$4.37
Take Change Church Cut	1-81454-824-6	Thomas	Russo		Lane-Travis	1911	1957-02-21	$10.77
Take Change Church Cut	1-81454-824-6	Thomas	Russo		Lane-Travis	1911	1948-10-10	$0.28
Take Change Church Cut	1-81454-824-6	Thomas	Russo		Lane-Travis	1911	1969-06-14	$8.78
Take Change Church Cut	1-81454-824-6	Thomas	Russo		Lane-Travis	1911	1974-03-28	$5.31
Take Change Church Cut	1-81454-824-6	Thomas	Russo		Lane-Travis	1911	1914-10-23	$6.67
Take Change Church Cut	1-81454-824-6	Thomas	Russo		Lane-Travis	1911	1947-12-03	$9.83
Take Change Church Cut	1-81454-824-6	Thomas	Russo		Lane-Travis	1911	1938-01-14	$9.01
Take Change Church Cut	1-81454-824-6	Thomas	Russo		Lane-Travis	1911	1973-02-27	$1.75
However South Law Push Party	0-272-79411-2	Jack	Cortez	https://jackcortez.org	Hughes PLC	1996	2007-04-03	$3.68
However South Law Push Party	0-272-79411-2	Jack	Cortez	https://jackcortez.org	Hughes PLC	1996	2018-05-14	$14.32
However South Law Push Party	0-272-79411-2	Jack	Cortez	https://jackcortez.org	Hughes PLC	1996	2006-04-27	$0.14
However South Law Push Party	0-272-79411-2	Jack	Cortez	https://jackcortez.org	Hughes PLC	1996	2012-12-07	$12.49
Local Bank Item Too	0-903793-20-2	Travis	Munoz		Kerr, Hunter and Andrews	1919	1977-09-13	$11.46
About Late Stay Fund Measure	0-237-23015-1	Shawn	Fitzpatrick	https://fitzpatrick.com	Obrien-Martin	2016	2017-10-08	$4.22
Fund Firm Dream Protect Type	0-07-727552-7	Amy	Obrien	https://amyobrien.com	Hughes PLC	2013	2013-04-03	$5.03
Their Great Human People	1-873342-67-5	Aimee	Carter		Lane-Travis	2009	2021-06-26	$4.42
Their Great Human People	1-873342-67-5	Aimee	Carter		Lane-Travis	2009	2015-01-05	$11.35
Their Great Human People	1-873342-67-5	Aimee	Carter		Lane-Travis	2009	2012-11-03	$10.46
Ok Right Early	1-4609-3114-9	Pamela	Barber	https://barber.com	Hughes PLC	2010	2018-03-03	$1.55
Ok Right Early	0-86109-011-X	Pamela	Barber	https://barber.com	Faulkner-Taylor	2010	2014-07-14	$8.68
Ok Right Early	1-4739-4293-4	Pamela	Barber	https://barber.com	Faulkner-Taylor	2014	2020-07-05	$6.97
Age Design Current	0-250-60112-5	Zachary	Tyler	https://zacharytyler.info	Hughes PLC	2021	2021-03-01	$3.09
Reason Someone Take Stay	0-494-93909-5	Steven	Knight		Faulkner-Taylor	2014	2018-05-12	$7.04
Argue Whom Forward Note	0-663-75232-9	Sandra	Schultz		Hughes PLC	1922	1993-10-04	$0.60
Argue Whom Forward Note	0-663-75232-9	Sandra	Schultz		Hughes PLC	1922	1977-05-31	$13.62
Occur Executive Thousand Run	1-346-76186-8	Brenda	Alexander	https://alexander.net	Bailey-Norman	1949	1964-04-25	$5.45
Occur Executive Thousand Run	1-346-76186-8	Brenda	Alexander	https://alexander.net	Bailey-Norman	1949	1962-05-03	$3.05
Occur Executive Thousand Run	1-346-76186-8	Brenda	Alexander	https://alexander.net	Bailey-Norman	1949	1949-05-01	$11.56
Occur Executive Thousand Run	1-346-76186-8	Brenda	Alexander	https://alexander.net	Bailey-Norman	1949	2017-08-06	$1.36
Occur Executive Thousand Run	1-346-76186-8	Brenda	Alexander	https://alexander.net	Bailey-Norman	1949	1991-12-23	$7.96
Management Memory West	0-7044-1157-1	Lee	Gaines	http://gaines.info	Hughes PLC	1988	1993-06-26	$9.64
Management Memory West	0-7044-1157-1	Lee	Gaines	http://gaines.info	Hughes PLC	1988	2000-04-17	$7.32
Management Memory West	0-7044-1157-1	Lee	Gaines	http://gaines.info	Hughes PLC	1988	2020-03-03	$8.55
